address,area,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year,property_type,property_feature,lat,lng
"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh",33.0,,,4.0,6.0,4.0,Have certificate,,9.9,2024,"Nhà mặt phố, mặt tiền",Unknown,10.77121785,106.6909543
"35, Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",40.0,,,2.0,2.0,2.0,Have certificate,Full,3.7,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.82237521,106.6316661
"Đường Điện Biên Phủ, Phường 21, Bình Thạnh, Hồ Chí Minh",27.0,,,2.0,2.0,2.0,,,5.5,2024,Unknown,Unknown,10.80128721,106.7122381
"Đường Lê Đình Thám, Phường Tân Quý, Tân Phú, Hồ Chí Minh",112.0,,,2.0,6.0,6.0,,,7.99,2024,"Nhà mặt phố, mặt tiền",Unknown,10.79713563,106.6229312
"Đường Võ Văn Hát, Phường Long Trường, Quận 9, Hồ Chí Minh",135.0,,,,,,Have certificate,,7.25,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8158845,106.8075043
"Đường Nguyễn Thị Sáu, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",60.0,,,,,,,,7.3,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.87754574,106.6814495
"Đường 5, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",18.0,,,3.0,2.0,2.0,Have certificate,Full,2.6,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.78440007,106.6172978
"Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh, Hồ Chí Minh",66.0,,,2.0,2.0,2.0,,,6.69,2024,"Nhà mặt phố, mặt tiền",Unknown,10.80824313,106.6882079
"101 Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",65.0,,,4.0,4.0,5.0,Have certificate,Full,8.59,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.80906291,106.6887342
"Đường Số 1, Phường 11, Gò Vấp, Hồ Chí Minh",30.0,,,3.0,3.0,3.0,Have certificate,Full,5.2,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8462307,106.6605176
"Đường Đề Thám, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",14.0,,,2.0,1.0,2.0,Have certificate,,2.2,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.76755764,106.6940034
"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",45.0,,,,3.0,2.0,Have certificate,Basic,4.3,2024,Unknown,Unknown,10.7378975,106.7231024
"Đường Hồ Văn Long, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",40.0,Tây,Tây,2.0,2.0,2.0,Have certificate,Full,2.35,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7624833,106.5817812
"Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",37.0,,,3.0,3.0,4.0,Have certificate,Full,3.1,2024,Unknown,Unknown,10.7824072,106.6367589
"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh",32.49,,,,3.0,4.0,Have certificate,,7.9,2024,"Nhà mặt phố, mặt tiền",Unknown,10.77121785,106.6909543
"Đường Hữu Nghị, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh",32.0,,,,2.0,2.0,Have certificate,,2.9,2024,Unknown,Unknown,10.8479353,106.7706289
"Green River quận 8, Số 2225, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",138.0,Nam,Nam,,2.0,3.0,Have certificate,Basic,5.7,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.73304444,106.6437165
"713/35, Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",48.0,Tây Nam,,2.0,2.0,3.0,,,4.85,2024,"Nhà mặt phố, mặt tiền",Unknown,10.8471486,106.6666902
"Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",68.0,,,,,,Have certificate,,6.35,2024,Unknown,Unknown,10.87460466,106.6836683
"Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",60.0,,,2.0,,,,Full,3.86,2024,Unknown,Unknown,10.88242581,106.6854685
"Đường Hồ Văn Long, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",40.0,Tây,Đông,1.0,2.0,2.0,Have certificate,Full,1.98,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7624833,106.5817812
"Đường Bình Thành, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",342.0,,,,4.0,2.0,Have certificate,Basic,8.2,2024,Unknown,Unknown,10.81234666,106.5891825
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",91.0,,,2.0,2.0,2.0,Have certificate,,6.8,2024,Unknown,Unknown,10.83861991,106.649884
"Đường Xuân Thới Thượng 6, Xã Xuân Thới Đông, Hóc Môn, Hồ Chí Minh",84.0,Đông Nam,,,3.0,3.0,Have certificate,,4.9,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8634419,106.5953522
"Hẻm 44, Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",42.01,,,2.0,2.0,2.0,Have certificate,,3.2,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.74942715,106.730318
"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",51.0,,,1.0,2.0,1.0,,,4.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.84482791,106.7616891
"Đường Phạm Văn Chiêu, Phường 13, Gò Vấp, Hồ Chí Minh",199.7,,,,,,,,9.0,2024,"Nhà mặt phố, mặt tiền",Unknown,10.85148852,106.6576704
"876//, Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",43.7,,,,,,Have certificate,,7.2,2024,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7900468,106.660588
"Số 38/28 và 38/28B, Đường Trần Khắc Chân, Phường Tân Định, Quận 1, Hồ Chí Minh",48.0,,,3.0,6.0,3.0,,,9.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.7935614,106.6912184
"Đường Bình Đông, Phường 15, Quận 8, Hồ Chí Minh",35.0,,,2.0,2.0,2.0,Have certificate,,2.35,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.73642485,106.6405376
"254, Đường Âu Cơ, Phường 9, Tân Bình, Hồ Chí Minh",59.0,Đông Nam,Đông Nam,4.0,5.0,6.0,Have certificate,Full,10.0,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.77316306,106.649156
"Đường Cư Xá Phú Bình, Phường 5, Quận 11, Hồ Chí Minh",47.0,Đông Bắc,Đông Bắc,4.0,3.0,4.0,Have certificate,Full,7.8,2024,"Nhà mặt phố, mặt tiền",Unknown,10.7721285,106.6426529
"Ấp Đông, Đường Nguyễn Ảnh Thủ, Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",72.0,Đông Nam,,,,,Have certificate,,9.0,2024,"Nhà mặt phố, mặt tiền",Unknown,10.88064296,106.6274118
"Đường Cư Xá Bình Thới, Phường 14, Quận 11, Hồ Chí Minh",40.0,,,,,,Have certificate,Full,6.0,2024,Unknown,Unknown,10.76616716,106.6477569
"Đường Trần Quang Cơ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",76.0,Tây Nam,,2.0,3.0,2.0,Have certificate,Full,6.85,2024,Unknown,Unknown,10.88430835,106.6287888
"Đường Nguyễn Thị Thử, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",84.0,Đông Nam,,,2.0,2.0,Have certificate,,4.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.86845827,106.5793326
"Đường Trần Văn Mười, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",120.0,Đông Nam,,2.0,4.0,2.0,Have certificate,Basic,8.25,2024,"Nhà mặt phố, mặt tiền",Unknown,10.85794585,106.5898542
"Đường Nhất Chi Mai, Phường 13, Tân Bình, Hồ Chí Minh",44.0,,,3.0,2.0,2.0,,,6.75,2024,Unknown,Unknown,10.80500277,106.6395868
"Đường 10B, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",35.0,,,2.0,2.0,2.0,Have certificate,Full,3.2,2024,Unknown,Unknown,10.77978949,106.5982563
"Phường Tân Quý, Tân Phú, Hồ Chí Minh",22.0,,,2.0,2.0,2.0,Have certificate,,2.6,2024,Unknown,Unknown,10.79475804,106.6203879
"Đường Dương Công Khi, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",92.0,Đông Nam,Đông Nam,3.0,4.0,3.0,Have certificate,Full,4.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.87172768,106.5633784
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",62.5,Đông Nam,Đông Nam,3.0,4.0,5.0,Have certificate,,6.3,2024,Unknown,Unknown,10.83861991,106.649884
"Đường Trần Văn Giáp, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",64.1,Đông Bắc,,,4.0,2.0,Have certificate,Basic,8.0,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.77640797,106.6307797
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",81.0,,,4.0,4.0,3.0,Have certificate,Full,7.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.67902644,106.7497299
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",225.0,Bắc,,,8.0,6.0,Have certificate,Basic,6.4,2024,Unknown,Unknown,10.87012269,106.5450754
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",50.0,,,4.0,4.0,3.0,Have certificate,Full,4.85,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.6928199,106.7408461
"Đường Tân Xuân 1, Xã Tân Xuân, Hóc Môn, Hồ Chí Minh",300.0,Tây Bắc,,,3.0,2.0,Have certificate,,7.0,2024,Unknown,Unknown,10.87899526,106.6014865
"Đường 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",115.0,Bắc,,,2.0,2.0,Have certificate,Basic,9.5,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8237553,106.7754684
"2/, Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",80.0,Đông Bắc,,3.0,4.0,3.0,Have certificate,Basic,4.55,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8525596,106.584548
"Xã Xuân Thới Đông, Hóc Môn, Hồ Chí Minh.",150.0,Tây Bắc,,,1.0,1.0,Have certificate,Basic,6.2,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.86952672,106.5919247
"Đường Tô Ký, Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",120.0,,,2.0,3.0,3.0,Have certificate,Full,7.0,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.86922957,106.6148794
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",52.0,,,2.0,2.0,2.0,Have certificate,Full,3.08,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8413003,106.630303
"Đường Nguyễn Thị Nê, Xã Phú Hòa Đông, Củ Chi, Hồ Chí Minh",500.0,,,,,2.0,Have certificate,Full,6.8,2024,"Nhà ngõ, hẻm",Hẻm xe hơi,11.00531675,106.544114
"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",54.0,,,4.0,4.0,4.0,Have certificate,Full,4.99,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.81665653,106.6036901
"Đường Bùi Quang Là, Phường 12, Gò Vấp, Hồ Chí Minh",60.0,Đông Nam,,2.0,3.0,,,,5.4,2024,"Nhà ngõ, hẻm",Hẻm nhỏ,10.83513559,106.6394868
"Đường 10, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",30.0,,,2.0,2.0,2.0,Have certificate,,3.15,2024,Unknown,Unknown,10.77950721,106.6166262
"Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",170.0,,,3.0,3.0,4.0,Have certificate,Full,8.9,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.86610676,106.6084112
"Đường 490, Xã Phạm Văn Cội, Củ Chi, Hồ Chí Minh",270.0,,,,2.0,1.0,,,3.6,2024,Unknown,Unknown,11.0195603,106.5358723
"Phường 4, Quận 3, Hồ Chí Minh",56.0,,,2.0,3.0,2.0,Have certificate,,7.58,2024,"Nhà mặt phố, mặt tiền",Unknown,10.77544392,106.6824006
"Đường Linh Đông, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",63.0,,,2.0,3.0,,Have certificate,,4.3,2024,Unknown,Unknown,10.8486396,106.7470121
"Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",16.0,,,3.0,2.0,3.0,Have certificate,Full,3.45,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.81734607,106.6978612
"Đường Phó Cơ Điều, Phường 4, Quận 11, Hồ Chí Minh",28.0,,,,,,Have certificate,Full,6.0,2024,Unknown,Unknown,10.75886215,106.657094
"Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh",132.0,,,,,,Have certificate,,9.75,2024,Unknown,Unknown,10.82989232,106.702633
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",170.0,,,,4.0,3.0,Have certificate,,6.3,2024,Unknown,Unknown,10.8413003,106.630303
"Đường Phạm Văn Chí, Phường 4, Quận 6, Hồ Chí Minh",62.0,,,3.0,3.0,3.0,Have certificate,,4.9,2024,"Nhà mặt phố, mặt tiền",Unknown,10.74557106,106.6477925
"Đường Nguyễn Oanh, Phường 10, Gò Vấp, Hồ Chí Minh",42.0,,,4.0,4.0,3.0,,,5.7,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.82966053,106.6782021
"Đường  Vạn Kiếp, Phường 3, Bình Thạnh, Hồ Chí Minh",50.0,,,5.0,4.0,5.0,Have certificate,,9.0,2024,"Nhà mặt phố, mặt tiền",Unknown,10.80004222,106.6935182
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",53.0,,,3.0,4.0,3.0,Have certificate,,5.69,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7916943,106.6052382
"650/1A Tên Lửa, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",47.0,Đông,Đông,2.0,2.0,2.0,Have certificate,,4.15,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.75515817,106.6082735
"Đường Lý Tuệ, Phường Tân Quý, Tân Phú, Hồ Chí Minh",64.0,Đông Bắc,Đông Bắc,3.0,4.0,2.0,Have certificate,Full,5.4,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.79837432,106.6214226
"521, Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",47.0,,,4.0,5.0,6.0,Have certificate,,7.2,2024,"Nhà mặt phố, mặt tiền",Unknown,10.7822053,106.672752
"Dự án Dragon Village, Đường 990, Phường Phú Hữu, Quận 9, Hồ Chí Minh",105.0,,,3.0,4.0,3.0,Have certificate,,7.0,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7880813,106.8082996
"Đường Nguyễn Thị Nhỏ, Phường 9, Tân Bình, Hồ Chí Minh",88.0,,,4.0,6.0,7.0,Have certificate,Full,8.95,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.77248274,106.6528723
"Đường Dương Đình Hội, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",53.3,Đông Bắc,,3.0,3.0,2.0,Have certificate,,5.9,2024,Unknown,Unknown,10.8228086,106.7802545
"Đường Võ Văn Ngân, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh",52.0,,,4.0,3.0,3.0,Have certificate,Full,9.3,2024,"Nhà mặt phố, mặt tiền",Unknown,10.85072606,106.7632906
"Đường Lê Văn Thọ, Phường 9, Gò Vấp, Hồ Chí Minh",93.0,,,4.0,4.0,4.0,Have certificate,Full,7.5,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8468165,106.6569373
"Đường 38, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",68.0,,,4.0,4.0,4.0,Have certificate,Full,7.0,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.84254833,106.7351079
"Đường Lã Xuân Oai, Phường Long Trường, Quận 9, Hồ Chí Minh",150.0,,,3.0,3.0,,Have certificate,,6.0,2024,Unknown,Unknown,10.8172165,106.8106038
"Đường Số 1, Phường Tam Phú, Thủ Đức, Hồ Chí Minh",95.0,,,4.0,3.0,4.0,Have certificate,Full,7.65,2024,"Nhà mặt phố, mặt tiền",Unknown,10.85946147,106.7493773
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",106.0,,,2.0,6.0,6.0,Have certificate,Basic,6.9,2024,Unknown,Unknown,10.84260486,106.7181363
"Đường Nơ Trang Long, Phường 11, Bình Thạnh, Hồ Chí Minh",36.0,,,2.0,2.0,2.0,Have certificate,Full,4.3,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8136383,106.6973519
"Đường  Lý Thường Kiệt, Phường 9, Tân Bình, Hồ Chí Minh",44.0,,,4.0,3.0,4.0,Have certificate,Full,4.85,2024,Unknown,Unknown,10.7791647,106.6556893
"Đường Tùng Thiện Vương, Phường 11, Quận 8, Hồ Chí Minh",50.0,,,4.0,3.0,3.0,Have certificate,Full,7.0,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.74660193,106.6604049
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",91.6,,,2.0,2.0,1.0,Have certificate,Full,6.35,2024,Unknown,Unknown,10.7829062,106.6263378
"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",90.0,,,2.0,6.0,3.0,Have certificate,,4.7,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.74563497,106.6893861
"Đường Số 19, Phường 8, Gò Vấp, Hồ Chí Minh",60.0,,,4.0,4.0,5.0,Have certificate,Full,8.59,2024,Unknown,Unknown,10.83973502,106.6550548
"Đường Nguyễn Đình Chiểu, Phường 4, Phú Nhuận, Hồ Chí Minh",46.0,,,2.0,2.0,3.0,Have certificate,Full,6.1,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.80388507,106.681179
"Đường Số 20, Phường 5, Gò Vấp, Hồ Chí Minh",69.8,,,2.0,,,,,5.7,2024,Unknown,Unknown,10.83495326,106.6874483
"Đường Trần Bá Giao, Phường 5, Gò Vấp, Hồ Chí Minh",88.0,,,4.0,5.0,5.0,Have certificate,Full,9.6,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.83213675,106.6900204
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",58.5,,,3.0,4.0,3.0,Have certificate,,5.7,2024,Unknown,Unknown,10.7269665,106.7334285
"Phường 12, Tân Bình, Hồ Chí Minh",80.0,,,4.0,,,Have certificate,,8.0,2024,"Nhà mặt phố, mặt tiền",Unknown,10.79424089,106.6506527
"Dự án Green Town Bình Tân, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",68.0,Đông Bắc,Tây Nam,,2.0,2.0,,,3.1,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8053313,106.5933085
"Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",90.0,,,,,,,,5.8,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.79876623,106.6310926
"Dự án The Meadow Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",90.0,Bắc,,3.0,4.0,3.0,Sale contract,,7.68,2024,"Nhà mặt phố, mặt tiền",Unknown,10.7728047,106.5689518
"Dự án Bàu Cát II, Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh",106.7,Đông,Nam,,1.0,2.0,Have certificate,Basic,7.5,2024,Unknown,Unknown,10.7869912,106.6447935
"Đường Trần Văn Quang, Phường 10, Tân Bình, Hồ Chí Minh",43.0,,,,,,Have certificate,,5.0,2024,"Nhà mặt phố, mặt tiền",Unknown,10.7795463,106.6471019
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",75.0,,,1.0,2.0,2.0,Have certificate,Basic,3.88,2024,Unknown,Unknown,10.6928199,106.7408461
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",83.2,,,3.0,5.0,6.0,Have certificate,Full,6.5,2024,Unknown,Unknown,10.8306005,106.6135139
"Đường Ngô Chí Quốc, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",113.0,,,3.0,3.0,3.0,Have certificate,,6.6,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.88567457,106.7190543
"Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",36.0,,,3.0,4.0,,Have certificate,,4.7,2024,"Nhà mặt phố, mặt tiền",Unknown,10.747434,106.704671
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",35.0,,,2.0,2.0,2.0,,,4.8,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.74903603,106.6323411
"Đường Tỉnh Lộ 10, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",44.0,,,2.0,2.0,2.0,Have certificate,,3.2,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.75801445,106.6087008
"Phường 1, Phú Nhuận, Hồ Chí Minh",30.0,,,3.0,3.0,2.0,,,5.5,2024,"Nhà mặt phố, mặt tiền",Unknown,10.79881426,106.6817965
"Đường Hậu Giang, Phường 6, Quận 6, Hồ Chí Minh",34.9,,,2.0,2.0,2.0,Have certificate,Basic,1.55,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.74965062,106.6473673
"Đường Nguyễn Văn Lượng, Phường 17, Gò Vấp, Hồ Chí Minh",57.0,,,3.0,3.0,3.0,Have certificate,Full,7.3,2024,"Nhà ngõ, hẻm",Hẻm nhỏ,10.83854502,106.6770429
"Đường Số 10, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",133.0,,,2.0,8.0,8.0,Have certificate,Full,6.8,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.87821715,106.7739392
"Đường Nguyễn Duy Cung, Phường 12, Gò Vấp, Hồ Chí Minh",80.0,,,3.0,4.0,5.0,,,6.4,2024,"Nhà ngõ, hẻm",Hẻm nhỏ,10.83999135,106.6423488
"Đường Nguyễn Đình Chiểu, Phường 4, Phú Nhuận, Hồ Chí Minh",22.0,Đông Bắc,,4.0,2.0,3.0,Have certificate,Full,4.35,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.80388507,106.681179
"Đường Số 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",72.0,,,4.0,4.0,5.0,Have certificate,Full,6.7,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8494678,106.7435583
"Phường Phước Long B, Quận 9, Hồ Chí Minh",134.0,,,2.0,2.0,2.0,,,6.98,2024,"Nhà mặt phố, mặt tiền",Unknown,10.81217612,106.7858126
"Đường Đô Đốc Long, Phường Tân Quý, Tân Phú, Hồ Chí Minh.",98.0,,,,6.0,7.0,,,9.2,2024,Unknown,Unknown,10.79172502,106.6277477
"Đường Ngô Chí Quốc, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",82.0,,,3.0,3.0,4.0,Have certificate,Full,6.2,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.88567457,106.7190543
"Dự án PiCity High Park, Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",150.0,,,2.0,4.0,,Have certificate,Basic,6.9,2024,Unknown,Unknown,10.8659215,106.665642
"Đường Nguyễn Oanh, Phường 15, Gò Vấp, Hồ Chí Minh",60.0,,,4.0,4.0,5.0,Have certificate,,6.15,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8384998,106.6755728
"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",68.0,,,3.0,4.0,,,,6.5,2024,Unknown,Unknown,10.828051,106.6749588
"Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",44.0,,,2.0,3.0,2.0,Have certificate,Full,5.45,2024,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.81081215,106.6902411
"Đường Phùng Văn Cung, Phường 7, Phú Nhuận, Hồ Chí Minh",55.0,,,5.0,8.0,8.0,,,9.15,2024,Unknown,Unknown,10.80035347,106.6857784
"Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",59.0,,,3.0,4.0,4.0,Have certificate,Full,7.9,2024,"Nhà ngõ, hẻm",Hẻm nhỏ,10.79876623,106.6310926
"Phường 12, Bình Thạnh, Hồ Chí Minh",56.0,,,4.0,6.0,6.0,Have certificate,Full,7.8,2024,Unknown,Unknown,10.81190364,106.6961181
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",37.0,,,5.0,3.0,4.0,Have certificate,,6.3,2024,Unknown,Unknown,10.81886213,106.6947542
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",40.3,,,4.0,6.0,6.0,,,8.5,2024,Unknown,Unknown,10.8077573,106.7027171
"105/22, Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",56.0,,,4.0,4.0,5.0,Have certificate,Full,6.3,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.77291,106.61226
"Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",12.0,Tây Nam,,,2.0,,Have certificate,Basic,3.2,2024,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7887913,106.6632061
